RESERVATION_NO,Permit_No,DATE_,TIME_FROM,TIME_TO,SEX_,AGE_,assembly_POINT,GATE_INTR,Permit_KIND
47851341,942816940,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف الأمير متعب,باب الملك فهد,أداء عمرة
47851342,942816941,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف الأمير متعب,باب الملك فهد,أداء عمرة
47851343,942816942,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851344,942816943,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851345,942816944,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851346,942816945,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851347,942816946,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851348,942816947,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851349,942816948,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851350,942816949,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851351,942816950,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف الأمير متعب,باب الملك عبدالعزيز,أداء عمرة
47851352,942816951,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851353,942816952,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851354,942816953,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851355,942816954,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851356,942816955,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851357,942816956,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851358,942816957,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851359,942816958,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851360,942816959,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851361,942816960,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851362,942816961,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851363,942816962,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851364,942816963,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851365,942816964,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851366,942816965,9/6/2021,6:00 PM,9:00 PM,MALE,45,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851367,942816966,9/6/2021,6:00 PM,9:00 PM,MALE,75,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851368,942816967,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851369,942816968,9/6/2021,6:00 PM,9:00 PM,MALE,27,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851370,942816969,9/6/2021,6:00 PM,9:00 PM,MALE,28,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851371,942816970,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851372,942816971,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851373,942816972,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851374,942816973,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851375,942816974,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851376,942816975,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851377,942816976,9/6/2021,6:00 PM,9:00 PM,MALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851378,942816977,9/6/2021,6:00 PM,9:00 PM,MALE,92,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851379,942816978,9/6/2021,6:00 PM,9:00 PM,MALE,72,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851380,942816979,9/6/2021,6:00 PM,9:00 PM,MALE,42,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851381,942816980,9/6/2021,6:00 PM,9:00 PM,MALE,56,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851382,942816981,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851383,942816982,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851384,942816983,9/6/2021,6:00 PM,9:00 PM,MALE,35,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851385,942816984,9/6/2021,6:00 PM,9:00 PM,MALE,78,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851386,942816985,9/6/2021,6:00 PM,9:00 PM,MALE,95,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851386,942816986,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851386,942816987,9/6/2021,6:00 PM,9:00 PM,MALE,85,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851386,942816988,9/6/2021,6:00 PM,9:00 PM,MALE,97,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851386,942816989,9/6/2021,6:00 PM,9:00 PM,MALE,54,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851387,942816990,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851388,942816991,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851389,942816992,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851390,942816993,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851391,942816994,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851392,942816995,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851393,942816996,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851394,942816997,9/6/2021,6:00 PM,9:00 PM,MALE,40,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851395,942816998,9/6/2021,6:00 PM,9:00 PM,MALE,46,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851396,942816999,9/6/2021,6:00 PM,9:00 PM,MALE,44,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851397,942817000,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851398,942817001,9/6/2021,6:00 PM,9:00 PM,MALE,65,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851399,942817002,9/6/2021,6:00 PM,9:00 PM,MALE,57,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851400,942817003,9/6/2021,6:00 PM,9:00 PM,MALE,58,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851401,942817004,9/6/2021,6:00 PM,9:00 PM,MALE,60,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851402,942817005,9/6/2021,6:00 PM,9:00 PM,MALE,55,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851403,942817006,9/6/2021,6:00 PM,9:00 PM,MALE,22,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
47851404,942817007,9/6/2021,6:00 PM,9:00 PM,MALE,19,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
47851405,942817008,9/6/2021,6:00 PM,9:00 PM,MALE,37,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
47851406,942817009,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف الجمرات,باب الملك عبدالعزيز,أداء عمرة
47851407,942817010,9/6/2021,6:00 PM,9:00 PM,MALE,45,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851408,942817011,9/6/2021,6:00 PM,9:00 PM,MALE,75,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851409,942817012,9/6/2021,6:00 PM,9:00 PM,MALE,65,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851410,942817013,9/6/2021,6:00 PM,9:00 PM,MALE,27,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851411,942817014,9/6/2021,6:00 PM,9:00 PM,MALE,28,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851412,942817015,9/6/2021,6:00 PM,9:00 PM,MALE,57,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851413,942817016,9/6/2021,6:00 PM,9:00 PM,MALE,58,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851414,942817017,9/6/2021,6:00 PM,9:00 PM,MALE,60,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851415,942817018,9/6/2021,6:00 PM,9:00 PM,MALE,55,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851416,942817019,9/6/2021,6:00 PM,9:00 PM,MALE,22,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851417,942817020,9/6/2021,6:00 PM,9:00 PM,MALE,19,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851418,942817021,9/6/2021,6:00 PM,9:00 PM,MALE,37,الشبيكه,باب الملك عبدالعزيز,أداء عمرة
47851419,942817022,9/6/2021,6:00 PM,9:00 PM,MALE,77,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851420,942817023,9/6/2021,6:00 PM,9:00 PM,MALE,23,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851421,942817024,9/6/2021,6:00 PM,9:00 PM,MALE,24,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851422,942817025,9/6/2021,6:00 PM,9:00 PM,MALE,25,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851423,942817026,9/6/2021,6:00 PM,9:00 PM,MALE,26,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851424,942817027,9/6/2021,6:00 PM,9:00 PM,MALE,62,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851425,942817028,9/6/2021,6:00 PM,9:00 PM,MALE,52,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851426,942817029,9/6/2021,6:00 PM,9:00 PM,FEMALE,82,موقف كدي,باب الملك عبدالعزيز,أداء عمرة
47851427,942817030,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851428,942817031,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851429,942817032,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851430,942817033,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851431,942817034,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851432,942817035,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851433,942817036,9/6/2021,6:00 PM,9:00 PM,FEMALE,35,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851434,942817037,9/6/2021,6:00 PM,9:00 PM,FEMALE,78,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851435,942817038,9/6/2021,6:00 PM,9:00 PM,FEMALE,95,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851436,942817039,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851437,942817040,9/6/2021,6:00 PM,9:00 PM,FEMALE,85,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851438,942817041,9/6/2021,6:00 PM,9:00 PM,FEMALE,97,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851439,942817042,9/6/2021,6:00 PM,9:00 PM,FEMALE,54,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851440,942817043,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851441,942817044,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851442,942817045,9/6/2021,6:00 PM,9:00 PM,FEMALE,34,موقف كدي,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851443,942817046,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851444,942817047,9/6/2021,6:00 PM,9:00 PM,FEMALE,98,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851445,942817048,9/6/2021,6:00 PM,9:00 PM,FEMALE,65,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851446,942817049,9/6/2021,6:00 PM,9:00 PM,FEMALE,27,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851447,942817050,9/6/2021,6:00 PM,9:00 PM,FEMALE,28,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851448,942817051,9/6/2021,6:00 PM,9:00 PM,FEMALE,57,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851449,942817052,9/6/2021,6:00 PM,9:00 PM,FEMALE,58,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851450,942817053,9/6/2021,6:00 PM,9:00 PM,FEMALE,60,موقف كدي,باب الملك فهد,الصلاة في المسجد الحرام
47851451,942817054,9/6/2021,6:00 PM,9:00 PM,FEMALE,55,موقف الأمير متعب,باب الملك فهد,الصلاة في المسجد الحرام
47851452,942817055,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851453,942817056,9/6/2021,6:00 PM,9:00 PM,FEMALE,19,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851454,942817057,9/6/2021,6:00 PM,9:00 PM,FEMALE,37,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851455,942817058,9/6/2021,6:00 PM,9:00 PM,FEMALE,77,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851456,942817059,9/6/2021,6:00 PM,9:00 PM,FEMALE,23,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851457,942817060,9/6/2021,6:00 PM,9:00 PM,FEMALE,24,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851458,942817061,9/6/2021,6:00 PM,9:00 PM,FEMALE,25,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851459,942817062,9/6/2021,6:00 PM,9:00 PM,FEMALE,26,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851460,942817063,9/6/2021,6:00 PM,9:00 PM,FEMALE,62,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851461,942817064,9/6/2021,6:00 PM,9:00 PM,FEMALE,52,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851462,942817065,9/6/2021,6:00 PM,9:00 PM,FEMALE,82,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851463,942817066,9/6/2021,6:00 PM,9:00 PM,FEMALE,92,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851464,942817067,9/6/2021,6:00 PM,9:00 PM,FEMALE,72,موقف الأمير متعب,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851465,942817068,9/6/2021,6:00 PM,9:00 PM,FEMALE,42,موقف الجمرات,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851466,942817069,9/6/2021,6:00 PM,9:00 PM,FEMALE,56,موقف الجمرات,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851467,942817070,9/6/2021,6:00 PM,9:00 PM,FEMALE,22,موقف الجمرات,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851468,942817071,9/6/2021,6:00 PM,9:00 PM,FEMALE,40,موقف الجمرات,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851469,942817072,9/6/2021,6:00 PM,9:00 PM,FEMALE,46,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
47851470,942817073,9/6/2021,6:00 PM,9:00 PM,FEMALE,44,الشبيكه,باب الملك عبدالعزيز,الصلاة في المسجد الحرام
